# null, year, acm, acn, star, stard, pl, px, rb, part, debasat, debcoll, deb, null, null
# Bin     YDate                 ACM          ACN          Star         StarD        PL           PX           RB           Part         DebASAT      DebColl      Deb          Err          Total
3674 1967.05681     7.9  102.1     0    0    154  4    120  338  0    0    1075 4    1805
3675 1967.05955     7.9  102  0    0    154.1     4    119  338  0    0    1075 4    1804
3676 1967.06229     7.9  102  0    0    154.1     4    119  338  0    0    1074 4    1803
3677 1967.06502     7.9  101.9     0    0    154.2     4    119  338  0    0    1074 4    1803
3678 1967.06776     7.9  101.9     0    0    154.2     4    119  338  0    0    1073 4    1802
3679 1967.0705 7.9  102.3     0    0    154.8     4    120  342  0    0    1073 4    1808
3680 1967.07324     7.9  101.3     0    0    154.8     4    120  342  0    0    1072 4    1806
3681 1967.07598     7.9  100.7     0    0    155.4     4    119  341  0    0    1072 4    1804
3682 1967.07871     7.9  100.7     0    0    155.4     4    119  341  0    0    1072 4    1804
3683 1967.08145     7.9  100.6     0    0    155.5     4    119  341  0    0    1072 4    1804
3684 1967.08419     7.9  100.5     0    0    155.6     4    119  341  0    0    1072 4    1804
3685 1967.08693     7.9  100.5     0    0    155.6     4    119  341  0    0    1072 4    1804
3686 1967.08966     8.9  100.4     0    0    154.7     4    120  341  0    0    1070 4    1803
3687 1967.0924 8.9  100.3     0    0    154.8     4    120  341  0    0    1070 4    1803
3688 1967.09514     8.9  100.2     0    0    154.9     4    119  341  0    0    1070 4    1802
3689 1967.09788     9.9  100.2     0    0    153.9     4    119  341  0    0    1070 4    1802
3690 1967.10062     9.6  100.1     0    0    154.3     4    119  341  0    0    1069 4    1801
3691 1967.10335     10.4 100  0    0    154.6     4    120  341  0    0    1068 4    1802
3692 1967.10609     10.1 103  0    0    153.9     4    122  347  0    0    1074 4    1818
3693 1967.10883     9.4  102.9     0    0    152.7     4    121  347  0    0    1073 4    1814
3694 1967.11157     8.9  102.8     0    0    153.3     4    121  347  0    0    1073 4    1814
3695 1967.11431     8.9  102.7     0    0    153.4     4    121  347  0    0    1072 4    1813
3696 1967.11704     8.9  102.7     0    0    152.5     4    121  347  0    0    1071 4    1811
3697 1967.11978     8.9  102.6     0    0    152.5     4    121  347  0    0    1071 4    1811
3698 1967.12252     8.9  103.5     0    0    152.6     4    122  347  0    0    1070 4    1812
3699 1967.12526     8.9  104.5     0    0    152.7     3    123  357  0    0    1071 4    1824
3700 1967.12799     8.9  103.4     0    0    152.8     3    122  357  0    0    1071 4    1822
3701 1967.13073     8.9  102.3     0    0    153.8     3    122  357  0    0    1070 4    1821
3702 1967.13347     8.9  102.2     0    0    153.9     3    122  357  0    0    1070 4    1821
3703 1967.13621     8.9  102.2     0    0    154  3    122  357  0    0    1069 4    1820
3704 1967.13895     8.9  102.1     0    0    154  3    122  357  0    0    1069 4    1820
3705 1967.14168     8.9  102  0    0    154.1     3    121  357  0    0    1069 4    1819
3706 1967.14442     8.9  103  0    0    154.2     3    121  357  0    0    1068 4    1819
3707 1967.14716     8.8  102.9     0    0    154.3     3    121  357  0    0    1068 4    1819
3708 1967.1499 9.8  102.8     0    0    154.3     3    121  356  0    0    1067 4    1818
3709 1967.15264     9.8  102.2     0    0    154.9     3    121  356  0    0    1066 4    1817
3710 1967.15537     9.8  101.7     0    0    155.5     3    121  354  0    0    1066 4    1815
3711 1967.15811     9.8  102.6     0    0    155.6     3    122  354  0    0    1066 4    1817
3712 1967.16085     9.8  103.5     0    0    155.7     3    123  354  0    0    1066 4    1819
3713 1967.16359     9.8  102.9     0    0    156.2     3    123  354  0    0    1065 4    1818
3714 1967.16632     9.8  102.4     0    0    156.8     3    123  354  0    0    1065 4    1818
3715 1967.16906     9.8  103.3     0    0    156.9     3    124  354  0    0    1065 4    1820
3716 1967.1718 9.8  103.2     0    0    157  3    123  354  0    0    1064 4    1818
3717 1967.17454     9.8  102.6     0    0    157.5     3    123  354  0    0    1063 4    1817
3718 1967.17728     9.3  102.1     0    0    157.6     3    123  354  0    0    1063 4    1816
3719 1967.18001     8.8  101.5     0    0    157.7     3    123  354  0    0    1063 4    1815
3720 1967.18275     8.8  101.9     0    0    158.2     3    124  355  0    0    1063 4    1818
3721 1967.18549     8.8  101.4     0    0    158.8     3    123  354  0    0    1063 4    1816
3722 1967.18823     8.8  100.8     0    0    159.4     3    123  355  0    0    1063 4    1817
3723 1967.19097     9.8  100.7     0    0    157.5     3    123  355  0    0    1063 4    1816
3724 1967.1937 9.3  100.7     0    0    157  3    123  355  0    0    1063 4    1815
3725 1967.19644     8.8  101.6     0    0    157.6     3    124  355  0    0    1063 4    1817
3726 1967.19918     8.8  101.5     0    0    157.7     3    124  355  0    0    1063 4    1817
3727 1967.20192     8.8  101.5     0    0    157.8     3    123  355  0    0    1063 4    1816
3728 1967.20465     8.8  102.4     0    0    157.8     3    124  355  0    0    1063 4    1818
3729 1967.20739     8.8  102.3     0    0    156.9     3    124  355  0    0    1063 4    1817
3730 1967.21013     8.8  102.2     0    0    157  3    124  355  0    0    1063 4    1817
3731 1967.21287     8.8  102.2     0    0    157  3    124  354  0    0    1063 4    1816
3732 1967.21561     8.8  102.1     0    0    157.1     3    124  354  0    0    1062 4    1815
3733 1967.21834     8.8  102.5     0    0    156.7     3    125  354  0    0    1078 4    1832
3734 1967.22108     8.8  103  0    0    157.3     3    125  354  0    0    1078 4    1833
3735 1967.22382     9.8  102.9     0    0    157.3     3    127  352  0    0    1078 4    1834
3736 1967.22656     9.8  103.8     0    0    157.4     3    127  352  0    0    1080 4    1837
3737 1967.2293 9.8  104.8     0    0    157.5     3    128  352  0    0    1079 4    1838
3738 1967.23203     9.8  104.2     0    0    158  3    128  352  0    0    1077 4    1836
3739 1967.23477     9.8  103.6     0    0    158.6     3    128  352  0    0    1071 4    1830
3740 1967.23751     9.8  103.6     0    0    158.7     3    128  352  0    0    1068 4    1827
3741 1967.24025     9.8  103.5     0    0    158.8     3    128  352  0    0    1068 4    1827
3742 1967.24298     9.8  103.9     0    0    158.3     3    127  352  0    0    1068 4    1826
3743 1967.24572     9.8  103.3     0    0    158.9     3    127  352  0    0    1067 4    1825
3744 1967.24846     9.7  103.2     0    0    159  3    127  352  0    0    1067 4    1825
3745 1967.2512 9.7  103.2     0    0    158.1     3    127  352  0    0    1067 4    1824
3746 1967.25394     9.7  103.1     0    0    158.2     3    127  352  0    0    1065 4    1822
3747 1967.25667     9.7  104  0    0    158.2     3    128  352  0    0    1064 4    1823
3748 1967.25941     9.7  103.5     0    0    158.8     3    128  352  0    0    1064 4    1823
3749 1967.26215     9.7  103.9     0    0    159.4     3    129  352  0    0    1063 4    1824
3750 1967.26489     9.7  103.3     0    0    159  3    129  352  0    0    1063 4    1823
3751 1967.26762     10.7 102.2     0    0    160  3    129  354  0    0    1063 4    1826
3752 1967.27036     10.7 101.7     0    0    160.6     3    129  354  0    0    1062 4    1825
3753 1967.2731 10.2 101.6     0    0    161.2     3    129  352  0    0    1062 4    1823
3754 1967.27584     9.7  101.5     0    0    161.8     3    128  352  0    0    1062 4    1822
3755 1967.27858     9.7  101.5     0    0    160.8     3    129  354  0    0    1060 4    1822
3756 1967.28131     9.7  100.4     0    0    161.9     3    127  353  0    0    1060 4    1819
3757 1967.28405     9.7  101.3     0    0    162  3    127  356  0    0    1060 4    1823
3758 1967.28679     9.7  101.2     0    0    162  3    127  356  0    0    1060 4    1823
3759 1967.28953     9.7  101.2     0    0    162.1     3    126  355  0    0    1059 4    1820
3760 1967.29227     10.7 101.1     0    0    160.2     3    127  355  0    0    1059 4    1820
3761 1967.295  10.7 101  0    0    160.3     3    127  354  0    0    1057 4    1817
3762 1967.29774     10.7 101  0    0    159.3     3    127  354  0    0    1057 4    1816
3763 1967.30048     10.7 101.4     0    0    158.9     3    127  356  0    0    1055 4    1816
3764 1967.30322     10.7 100.8     0    0    159.5     3    127  356  0    0    1054 4    1815
3765 1967.30595     10.7 100.7     0    0    159.6     3    127  356  0    0    1054 4    1815
3766 1967.30869     11.7 100.7     0    0    159.6     3    128  356  0    0    1054 4    1817
3767 1967.31143     11.2 100.6     0    0    159.2     3    127  356  0    0    1054 4    1815
3768 1967.31417     10.7 100.5     0    0    159.8     3    127  356  0    0    1054 4    1815
3769 1967.31691     10.7 101.5     0    0    159.9     3    128  356  0    0    1054 4    1817
3770 1967.31964     10.7 102.4     0    0    159.9     3    129  356  0    0    1054 4    1819
3771 1967.32238     10.7 107.3     0    0    160  3    130  357  0    0    1054 4    1826
3772 1967.32512     10.7 107.2     0    0    160.1     3    130  357  0    0    1054 4    1826
3773 1967.32786     10.7 106.7     0    0    160.7     3    130  357  0    0    1053 4    1825
3774 1967.3306 10.7 106.1     0    0    161.2     3    130  357  0    0    1053 4    1825
3775 1967.33333     10.7 106.1     0    0    161.2     3    130  357  0    0    1052 4    1824
3776 1967.33607     10.7 106.1     0    0    161.3     3    130  357  0    0    1051 4    1823
3777 1967.33881     11.2 106.1     0    0    161.8     3    130  357  0    0    1051 4    1824
3778 1967.34155     10.7 107  0    0    162.3     3    131  359  0    0    1048 4    1825
3779 1967.34428     10.7 107  0    0    161.3     3    131  359  0    0    1048 4    1824
3780 1967.34702     10.7 106.5     0    0    159.9     3    131  359  0    0    1048 4    1822
3781 1967.34976     10.6 105.9     0    0    160.4     3    131  359  0    0    1048 4    1822
3782 1967.3525 10.6 106.9     0    0    160.4     3    131  359  0    0    1047 4    1822
3783 1967.35524     10.6 107.9     0    0    160.5     3    131  359  0    0    1047 4    1823
3784 1967.35797     10.6 107.4     0    0    161  3    131  359  0    0    1047 4    1823
3785 1967.36071     10.6 107.3     0    0    162  3    132  359  0    0    1049 4    1827
3786 1967.36345     10.6 106.8     0    0    162.6     3    132  359  0    0    1048 4    1826
3787 1967.36619     10.6 106.8     0    0    162.6     3    132  359  0    0    1047 4    1825
3788 1967.36893     10.6 107.7     0    0    162.6     3    133  361  0    0    1047 4    1829
3789 1967.37166     11.6 107.6     0    0    162.7     3    135  364  0    0    1047 4    1835
3790 1967.3744 11.6 107.6     0    0    162.8     3    136  364  0    0    1047 4    1836
3791 1967.37714     11.6 108.5     0    0    162.9     3    136  364  0    0    1047 4    1837
3792 1967.37988     11.6 107.9     0    0    163.5     3    136  364  0    0    1047 4    1837
3793 1967.38261     11.6 106.8     0    0    163.6     3    136  364  0    0    1047 4    1836
3794 1967.38535     11.6 105.7     0    0    164.7     3    136  364  0    0    1047 4    1836
3795 1967.38809     12.6 106.1     0    0    165.3     3    137  362  0    0    1047 4    1837
3796 1967.39083     12.6 106  0    0    165.4     3    137  363  0    0    1047 4    1838
3797 1967.39357     13.6 106.4     0    0    166  3    138  367  0    0    1047 4    1845
3798 1967.3963 13.6 105.8     0    0    165.6     3    138  367  0    0    1047 4    1844
3799 1967.39904     13.6 105.7     0    0    165.7     3    138  367  0    0    1047 4    1844
3800 1967.40178     13.5 105.6     0    0    165.8     3    137  367  0    0    1047 4    1843
3801 1967.40452     13.5 105.6     0    0    165.9     3    136  364  0    0    1046 4    1838
3802 1967.40726     13.5 105.5     0    0    166  3    134  364  0    0    1046 4    1836
3803 1967.40999     13   104.9     0    0    165.2     3    134  364  0    0    1046 4    1834
3804 1967.41273     12.5 110.2     0    0    168.3     3    135  364  0    0    1046 4    1843
3805 1967.41547     12.4 111.2     0    0    168.4     3    136  365  0    0    1046 4    1846
3806 1967.41821     12.4 111.1     0    0    168.5     3    136  363  0    0    1046 4    1844
3807 1967.42094     12.4 111  0    0    168.6     3    136  363  0    0    1046 4    1844
3808 1967.42368     13.4 110.9     0    0    168.7     3    136  363  0    0    1046 4    1845
3809 1967.42642     13.4 111.9     0    0    168.8     3    136  363  0    0    1046 4    1846
3810 1967.42916     13.3 111.8     0    0    168.9     3    135  362  0    0    1046 4    1844
3811 1967.4319 13.3 111.7     0    0    168.9     3    135  362  0    0    1046 4    1844
3812 1967.43463     13.3 112.2     0    0    169.5     3    136  363  0    0    1046 4    1847
3813 1967.43737     13.3 111.1     0    0    169.6     3    136  362  0    0    1046 4    1845
3814 1967.44011     13.3 110.5     0    0    170.2     3    136  362  0    0    1045 4    1844
3815 1967.44285     13.2 110.4     0    0    170.3     3    136  362  0    0    1045 4    1844
3816 1967.44559     13.7 111.4     0    0    169.9     3    137  364  0    0    1045 4    1848
3817 1967.44832     13.2 111.3     0    0    170.5     3    137  362  0    0    1045 4    1846
3818 1967.45106     14.2 110.7     0    0    169.1     3    138  362  0    0    1045 4    1846
3819 1967.4538 14.2 110.1     0    0    169.7     3    137  361  0    0    1045 4    1844
3820 1967.45654     14.2 113.1     0    0    168.8     3    137  361  0    0    1045 4    1846
3821 1967.45927     14.1 113  0    0    169.9     3    138  364  0    0    1044 4    1850
3822 1967.46201     14.1 112.9     0    0    170  3    137  364  0    0    1044 4    1849
3823 1967.46475     14.1 112.4     0    0    170.6     3    137  363  0    0    1044 4    1848
3824 1967.46749     15.1 111.8     0    0    171.1     3    137  363  0    0    1044 4    1849
3825 1967.47023     15.1 111.7     0    0    171.2     3    137  362  0    0    1044 4    1848
3826 1967.47296     15   111.6     0    0    171.3     3    137  362  0    0    1044 4    1848
3827 1967.4757 15   111.6     0    0    171.4     3    137  361  0    0    1044 4    1847
3828 1967.47844     15   111  0    0    172  3    137  361  0    0    1044 4    1847
3829 1967.48118     15   110.4     0    0    171.6     3    137  361  0    0    1044 4    1846
3830 1967.48392     15   110.3     0    0    171.7     3    136  361  0    0    1044 4    1845
3831 1967.48665     14.9 110.3     0    0    171.8     3    136  361  0    0    1044 4    1845
3832 1967.48939     14.9 110.2     0    0    171.9     3    136  360  0    0    1044 4    1844
3833 1967.49213     14.9 112.1     0    0    172  3    136  363  0    0    1044 4    1849
3834 1967.49487     14.4 111.6     0    0    172.1     3    136  364  0    0    1048 4    1853
